state,year,quarter,transaction_type,transaction_count,transaction_amount_rupees,transaction_amount_crore,avg_transaction_value,region
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Financial Services,5597,7765262.0,0.7765262,1387.3971770591388,West
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Merchant payments,11765508,4318758826.0,431.8758826,367.06947341330266,West
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Others,14185,5154679.0,0.5154679,363.3894254494184,West
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Peer-to-peer payments,5347152,12234383845.0,1223.4383845,2288.0187144483643,West
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Recharge & bill payments,1169931,991997355.0,99.1997355,847.9109921867187,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Financial Services,6748,10924778.0,1.0924778,1618.9653230586841,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Merchant payments,13631073,4791513247.0,479.1513247,351.5140185222396,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Others,9710,4292265.0,0.4292265,442.0458290422245,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Peer-to-peer payments,6113627,13576602170.0,1357.660217,2220.7115628742154,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Recharge & bill payments,1353851,1135863865.0,113.5863865,838.9873516361845,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Financial Services,7715,10300178.0,1.0300178,1335.0846403110822,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Merchant payments,15510300,5152049102.0,515.2049102,332.16953263315344,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Others,10307,7294515.0,0.7294515,707.7243620840205,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Peer-to-peer payments,6493955,14085735502.0,1408.5735502,2169.0534507861544,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Recharge & bill payments,1370838,1073613414.0,107.3613414,783.1803714224438,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Financial Services,10550,15369479.0,1.5369479,1456.822654028436,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Merchant payments,16778218,5563348577.0,556.3348577,331.58161236193257,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Others,8317,9902390.0,0.990239,1190.6204160153902,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Peer-to-peer payments,7251757,14881287713.0,1488.1287713,2052.0940943001815,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Recharge & bill payments,1397428,1094723407.0,109.4723407,783.3844799159599,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Financial Services,25423,12601733.0,1.2601733,495.6823742280612,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Merchant payments,19213230,6331132984.0,633.1132984,329.5194500872576,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Others,6568,6285744.0,0.6285744,957.0255785627284,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Peer-to-peer payments,7882319,16487512787.0,1648.7512787,2091.7083902592626,West
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Recharge & bill payments,1336160,1107688213.0,110.7688213,829.0086613878577,West
delhi,2018,1,Financial Services,136240,45588429.271575734,4.558842927157573,334.6185354637091,North
delhi,2018,1,Merchant payments,339809,375393115.19131327,37.539311519131324,1104.7179891977942,North
delhi,2018,1,Others,318588,344277514.7923026,34.42775147923026,1080.6355380375362,North
delhi,2018,1,Peer-to-peer payments,2380820,9125685134.894358,912.5685134894358,3833.000871504086,North
delhi,2018,1,Recharge & bill payments,3947297,1320559612.770412,132.0559612770412,334.54782165375747,North
delhi,2018,2,Financial Services,205991,66584728.19594695,6.658472819594695,323.2409580804353,North
delhi,2018,2,Merchant payments,837001,631597790.6002588,63.15977906002588,754.5962198375615,North
delhi,2018,2,Others,276278,321754664.4984691,32.17546644984691,1164.6047260312769,North
delhi,2018,2,Peer-to-peer payments,3542716,14348179103.109837,1434.8179103109837,4050.0506117650516,North
delhi,2018,2,Recharge & bill payments,4511737,2078183615.8006349,207.81836158006348,460.6171892999603,North
delhi,2018,3,Financial Services,274526,45051151.35143036,4.505115135143035,164.1052262861454,North
delhi,2018,3,Merchant payments,3808395,1048422633.7093576,104.84226337093577,275.29251396174965,North
delhi,2018,3,Others,601339,350405916.1523186,35.04059161523186,582.7094470046324,North
delhi,2018,3,Peer-to-peer payments,8557153,22670122888.868217,2267.012288886822,2649.2599686914814,North
delhi,2018,3,Recharge & bill payments,5305635,3261844270.537241,326.1844270537241,614.7886672447768,North
delhi,2018,4,Financial Services,265004,58162003.43614492,5.816200343614492,219.47594540514453,North
delhi,2018,4,Merchant payments,9958967,2738429838.939273,273.8429838939273,274.97127352056424,North
delhi,2018,4,Others,1506866,575852739.0031943,57.585273900319436,382.15258623075596,North
delhi,2018,4,Peer-to-peer payments,9973249,32389252494.75772,3238.925249475772,3247.6129388484856,North
delhi,2018,4,Recharge & bill payments,7483633,3961160542.570066,396.1160542570066,529.3098342168926,North
delhi,2019,1,Financial Services,223095,30997039.697555833,3.0997039697555833,138.9409879089887,North
delhi,2019,1,Merchant payments,13875931,3996618719.7994804,399.66187197994805,288.025266182102,North
delhi,2019,1,Others,1947036,670171769.6522964,67.01717696522964,344.2010161354471,North
delhi,2019,1,Peer-to-peer payments,20216287,48250023720.99173,4825.002372099173,2386.690677718996,North
delhi,2019,1,Recharge & bill payments,10744978,5521320539.356212,552.1320539356211,513.8512651544016,North
delhi,2019,2,Financial Services,137774,33985068.68378611,3.398506868378611,246.6725846951247,North
delhi,2019,2,Merchant payments,20891431,6816878922.844399,681.68789228444,326.3002387363699,North
delhi,2019,2,Others,2702543,866678928.4439986,86.66789284439986,320.6901531054265,North
delhi,2019,2,Peer-to-peer payments,20570311,65953571241.26435,6595.357124126435,3206.250563798688,North
delhi,2019,2,Recharge & bill payments,12869453,8035701902.391765,803.5701902391764,624.4012004544221,North
delhi,2019,3,Financial Services,92061,27952186.986432005,2.7952186986432004,303.6268016470819,North
delhi,2019,3,Merchant payments,29453368,9857221391.940361,985.7221391940361,334.6721295826121,North
delhi,2019,3,Others,3657065,1000670778.3478061,100.0670778347806,273.62674121127355,North
delhi,2019,3,Peer-to-peer payments,25201978,81904443496.29778,8190.444349629777,3249.92123619415,North
delhi,2019,3,Recharge & bill payments,11133404,10406524192.884487,1040.6524192884488,934.7118089745496,North
delhi,2019,4,Financial Services,57063,21512527.973989226,2.1512527973989224,376.99609158279844,North
delhi,2019,4,Merchant payments,32537378,12864577363.070576,1286.4577363070575,395.37842794433453,North
delhi,2019,4,Others,3500565,779367300.4732571,77.93673004732571,222.64043103706317,North
delhi,2019,4,Peer-to-peer payments,33040093,105858524152.38443,10585.852415238443,3203.9414705153654,North
delhi,2019,4,Recharge & bill payments,11609898,9500486080.98845,950.048608098845,818.3091773061615,North
delhi,2020,1,Financial Services,46529,39908838.24852887,3.9908838248528866,857.7196640488485,North
delhi,2020,1,Merchant payments,33951545,14470782771.054684,1447.0782771054683,426.2186822736545,North
delhi,2020,1,Others,2515816,619460878.9909673,61.946087899096725,246.2266234855678,North
delhi,2020,1,Peer-to-peer payments,32410795,108987600006.3667,10898.76000063667,3362.6944358003775,North
delhi,2020,1,Recharge & bill payments,12822919,9498791147.929193,949.8791147929194,740.76668096626,North
delhi,2020,2,Financial Services,64790,75405868.16164647,7.540586816164647,1163.850411508666,North
delhi,2020,2,Merchant payments,24963931,12708327043.868336,1270.8327043868335,509.06754404457917,North
delhi,2020,2,Others,288854,162694793.15869594,16.269479315869592,563.2423063509452,North
delhi,2020,2,Peer-to-peer payments,27155938,86227124454.10175,8622.712445410174,3175.2585550203326,North
delhi,2020,2,Recharge & bill payments,13568505,8699886044.040596,869.9886044040596,641.1823590027491,North
delhi,2020,3,Financial Services,85689,114341865.2645722,11.43418652645722,1334.382070797561,North
delhi,2020,3,Merchant payments,40973792,21858176583.0589,2185.81765830589,533.467260805612,North
delhi,2020,3,Others,485401,234194502.8442282,23.419450284422823,482.476350160441,North
delhi,2020,3,Peer-to-peer payments,41498638,140074023548.15637,14007.402354815636,3375.3884536681994,North
delhi,2020,3,Recharge & bill payments,13448341,12883226305.336546,1288.3226305336545,957.9788544428302,North
delhi,2020,4,Financial Services,114862,160007919.76894268,16.00079197689427,1393.0448692251805,North
delhi,2020,4,Merchant payments,54581166,31106554562.7951,3110.65545627951,569.9137054491489,North
delhi,2020,4,Others,1349515,530676173.2537967,53.06761732537967,393.2347348890503,North
delhi,2020,4,Peer-to-peer payments,49631928,171546055992.1488,17154.60559921488,3456.3649429888924,North
delhi,2020,4,Recharge & bill payments,14862946,12921793576.576857,1292.1793576576856,869.3965231776295,North
delhi,2021,1,Financial Services,153039,203106852.42387855,20.310685242387855,1327.1574724343373,North
delhi,2021,1,Merchant payments,72615587,39861532639.012344,3986.1532639012344,548.9390678479587,North
delhi,2021,1,Others,1468676,592745151.8683048,59.274515186830484,403.5915013715107,North
delhi,2021,1,Peer-to-peer payments,61957428,210823551741.40936,21082.355174140936,3402.7163254970715,North
delhi,2021,1,Recharge & bill payments,21164274,15447408658.778738,1544.7408658778738,729.8813395998718,North
delhi,2021,2,Financial Services,158170,190019761.49741396,19.001976149741395,1201.3641113827778,North
delhi,2021,2,Merchant payments,75620295,42933366743.23575,4293.336674323575,567.7492628564296,North
delhi,2021,2,Others,854403,472659189.30861247,47.26591893086125,553.204037566128,North
delhi,2021,2,Peer-to-peer payments,68497718,223034955527.75317,22303.49555277532,3256.093225291873,North
delhi,2021,2,Recharge & bill payments,25026678,15310096462.746447,1531.0096462746446,611.7510467328683,North
delhi,2021,3,Financial Services,144460,220660990.22066334,22.066099022066332,1527.4885104573123,North
delhi,2021,3,Merchant payments,115250887,64006915630.53262,6400.691563053262,555.3702647905228,North
delhi,2021,3,Others,1645353,690472449.1489255,69.04724491489256,419.65003810667105,North
delhi,2021,3,Peer-to-peer payments,93292876,298005532606.47,29800.553260646997,3194.3010590269505,North
delhi,2021,3,Recharge & bill payments,28427032,20934734871.908962,2093.4734871908963,736.4375877126026,North
delhi,2021,4,Financial Services,199280,287950130.24921745,28.795013024921744,1444.9524801747161,North
delhi,2021,4,Merchant payments,149204611,88990516304.07437,8899.051630407437,596.4327490125246,North
delhi,2021,4,Others,771824,569713470.6592032,56.97134706592032,738.1390973320383,North
delhi,2021,4,Peer-to-peer payments,112380292,376556972334.1598,37655.69723341598,3350.7385114656918,North
delhi,2021,4,Recharge & bill payments,30127352,22290161823.248642,2229.016182324864,739.8646194743117,North
delhi,2022,1,Financial Services,195184,271039329.10874933,27.10393291087493,1388.6349757600485,North
delhi,2022,1,Merchant payments,174454937,98212381475.57239,9821.238147557238,562.9670513455999,North
delhi,2022,1,Others,1801878,693588769.393249,69.3588769393249,384.92548851434395,North
delhi,2022,1,Peer-to-peer payments,125111881,415305045689.30945,41530.50456893095,3319.4692811733,North
delhi,2022,1,Recharge & bill payments,29435981,22482865572.904938,2248.286557290494,763.7885611118222,North
delhi,2022,2,Financial Services,160827,209425798.82013166,20.942579882013167,1302.1805966668014,North
delhi,2022,2,Merchant payments,233412802,121657706565.01256,12165.770656501256,521.2126563863989,North
delhi,2022,2,Others,641727,426563425.65446466,42.656342565446465,664.7116696889249,North
delhi,2022,2,Peer-to-peer payments,143447534,480685895058.7076,48068.58950587076,3350.9526560331637,North
delhi,2022,2,Recharge & bill payments,32971294,26876059610.022118,2687.6059610022116,815.1351175365492,North
delhi,2022,3,Financial Services,195218,265479580.4156591,26.54795804156591,1359.9134322432312,North
delhi,2022,3,Merchant payments,276635347,134292748569.06271,13429.274856906271,485.4504314991342,North
delhi,2022,3,Others,608782,448676465.8346823,44.86764658346823,737.0067870513292,North
delhi,2022,3,Peer-to-peer payments,160580425,509428627035.3385,50942.86270353385,3172.42046803238,North
delhi,2022,3,Recharge & bill payments,37572389,33177115465.46472,3317.711546546472,883.0185236681309,North
delhi,2022,4,Financial Services,228639,299454652.77800566,29.945465277800565,1309.7269178836755,North
delhi,2022,4,Merchant payments,305621913,153114813286.24423,15311.481328624423,500.9942244757961,North
delhi,2022,4,Others,606931,477098950.59646183,47.709895059646186,786.084333468651,North
delhi,2022,4,Peer-to-peer payments,171970100,559069397370.8649,55906.93973708649,3250.968612397532,North
delhi,2022,4,Recharge & bill payments,36775874,31954251758.09231,3195.4251758092314,868.8917021548506,North
delhi,2023,1,Financial Services,206979,275072622.0,27.5072622,1328.9880712536055,North
delhi,2023,1,Merchant payments,246682850,116053064134.0,11605.3064134,470.45452950620603,North
delhi,2023,1,Others,482829,402484189.0,40.2484189,833.5957222950568,North
delhi,2023,1,Peer-to-peer payments,135403837,460727324748.0,46072.7324748,3402.616461659059,North
delhi,2023,1,Recharge & bill payments,26976608,33945163887.0,3394.5163887,1258.3184619430285,North
delhi,2023,2,Financial Services,219538,302441499.0,30.2441499,1377.6271032805255,North
delhi,2023,2,Merchant payments,300493650,126927948779.0,12692.7948779,422.3981065124005,North
delhi,2023,2,Others,457429,367938784.0,36.7938784,804.3626092792542,North
delhi,2023,2,Peer-to-peer payments,151909146,498879007930.0,49887.900793,3284.0616978387857,North
delhi,2023,2,Recharge & bill payments,29059235,35251178665.0,3525.1178665,1213.0800643926104,North
delhi,2023,3,Financial Services,275512,439989766.0,43.9989766,1596.989481401899,North
delhi,2023,3,Merchant payments,347213404,143772297471.0,14377.2297471,414.074732757149,North
delhi,2023,3,Others,411393,360021285.0,36.0021285,875.1273964311498,North
delhi,2023,3,Peer-to-peer payments,167791074,523701514112.0,52370.1514112,3121.152404757836,North
delhi,2023,3,Recharge & bill payments,31015600,39925428804.0,3992.5428804,1287.2692710764904,North
delhi,2023,4,Financial Services,317005,501353917.0,50.1353917,1581.5331524739358,North
delhi,2023,4,Merchant payments,381250463,168766495844.0,16876.6495844,442.66568102239916,North
delhi,2023,4,Others,403194,361276587.0,36.1276587,896.0366151282013,North
delhi,2023,4,Peer-to-peer payments,185276322,588131157564.0,58813.1157564,3174.3460319986275,North
delhi,2023,4,Recharge & bill payments,30903762,41889435437.0,4188.9435437,1355.4801333572268,North
delhi,2024,1,Financial Services,319041,606216973.0,60.6216973,1900.122470152739,North
delhi,2024,1,Merchant payments,419098312,183390284466.0,18339.0284466,437.5829709044497,North
delhi,2024,1,Others,485440,475774396.0,47.5774396,980.0889831905076,North
delhi,2024,1,Peer-to-peer payments,197330105,604445932793.0,60444.5932793,3063.1207174039664,North
delhi,2024,1,Recharge & bill payments,33501160,43595822485.0,4359.5822485,1301.3227746442212,North
delhi,2024,2,Financial Services,376570,743336505.0,74.3336505,1973.966340919351,North
delhi,2024,2,Merchant payments,519857504,208928942309.0,20892.8942309,401.89655954066984,North
delhi,2024,2,Others,604614,779746148.0,77.9746148,1289.6594322989545,North
delhi,2024,2,Peer-to-peer payments,221272475,641147355249.0,64114.7355249,2897.5468152963895,North
delhi,2024,2,Recharge & bill payments,35429237,45318295969.0,4531.8295969,1279.1214207915343,North
delhi,2024,3,Financial Services,463025,936446162.0,93.6446162,2022.4527012580313,North
delhi,2024,3,Merchant payments,564668341,231032600851.0,23103.2600851,409.14743058173326,North
delhi,2024,3,Others,464057,806926069.0,80.6926069,1738.851195004062,North
delhi,2024,3,Peer-to-peer payments,242786329,672922448569.0,67292.2448569,2771.665321275153,North
delhi,2024,3,Recharge & bill payments,36462771,52504961937.0,5250.4961937,1439.9608284570584,North
delhi,2024,4,Financial Services,1115510,932800641.0,93.2800641,836.2100214251777,North
delhi,2024,4,Merchant payments,612111214,261167204054.0,26116.7204054,426.6662627324452,North
delhi,2024,4,Others,430124,861416410.0,86.141641,2002.7164492099953,North
delhi,2024,4,Peer-to-peer payments,261559240,745874399814.0,74587.4399814,2851.646150271732,North
delhi,2024,4,Recharge & bill payments,35326994,48224664984.0,4822.4664984,1365.0939274369057,North
goa,2018,1,Financial Services,1191,520105.642400422,0.052010564240042204,436.69659311538373,West
goa,2018,1,Merchant payments,7880,11036031.735657964,1.1036031735657963,1400.5116415809598,West
goa,2018,1,Others,6184,5851742.732386975,0.5851742732386974,946.2714638400671,West
goa,2018,1,Peer-to-peer payments,59651,268175048.06992978,26.81750480699298,4495.734322474556,West
goa,2018,1,Recharge & bill payments,85991,18273814.162708722,1.8273814162708721,212.50845045072998,West
goa,2018,2,Financial Services,1903,733429.427283199,0.0733429427283199,385.4069507531261,West
goa,2018,2,Merchant payments,12456,20162855.70611957,2.016285570611957,1618.726373323665,West
goa,2018,2,Others,6395,7221023.530667527,0.7221023530667526,1129.1670884546563,West
goa,2018,2,Peer-to-peer payments,87878,419492232.52410376,41.94922325241038,4773.575098706204,West
